Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Demand_Std_Dev,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2025-09,223,321,303,74.4,303,0,No,241,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2025-10,241,391,373,105.3,373,0,No,259,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2025-11,259,455,363,73.6,363,0,No,351,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2025-12,351,323,349,99.2,349,0,No,325,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2026-01,325,326,335,58.3,335,0,No,316,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2026-02,316,363,333,92.2,333,0,No,346,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2026-03,346,272,367,95.9,367,0,No,251,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2026-04,251,345,293,77.9,293,0,No,303,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2026-05,303,263,334,109,334,0,No,232,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2026-06,232,274,319,90.3,319,0,No,187,7,412.38,0.28,229.52,12
MED0449,Prednisolone 1mg Suspension,Cardiac,Cipla,No,2026-07,187,366,361,124.9,361,0,No,192,7,412.38,0.28,229.52,12
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2025-08,499,1496,1821,441.7,1821,0,No,174,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2025-09,174,2562,2018,607.2,2018,0,No,718,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2025-10,718,2186,1683,279.8,1683,0,No,1221,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2025-11,1221,1370,1842,298,1842,0,No,749,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2025-12,749,1767,1821,374.2,1821,0,No,695,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2026-01,695,2555,2015,422.8,2015,0,No,1235,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2026-02,1235,1907,1638,435.2,1638,0,No,1504,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2026-03,1504,1509,1599,379.7,1599,0,No,1414,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2026-04,1414,1103,1561,454.3,1561,0,No,956,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2026-05,956,0,1860,621.2,956,904,Yes,0,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2026-06,0,0,1848,546.5,0,1848,Yes,0,5,635.31,0.21,146.04,24
MED0450,Povidone Iodine 1mg Tablet,Anesthetic,Abbott,No,2026-07,0,1228,1542,374.5,1228,314,Yes,0,5,635.31,0.21,146.04,24
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2025-08,631,1124,879,190.2,879,0,No,876,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2025-09,876,601,768,191.9,768,0,No,709,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2025-10,709,538,724,110.5,724,0,No,523,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2025-11,523,0,916,320.1,523,393,Yes,0,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2025-12,0,0,823,127.7,0,823,Yes,0,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2026-01,0,745,795,181.8,745,50,Yes,0,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2026-02,0,0,839,167.1,0,839,Yes,0,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2026-03,0,731,940,156.4,731,209,Yes,0,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2026-04,0,0,866,303,0,866,Yes,0,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2026-05,0,0,820,251,0,820,Yes,0,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2026-06,0,706,887,147.3,706,181,Yes,0,10,64.14,0.23,242.85,18
MED0451,Paracetamol 2.5mg Syrup,Emergency/Critical Care,Cipla,No,2026-07,0,0,942,175.3,0,942,Yes,0,10,64.14,0.23,242.85,18
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2025-08,158,0,640,147.9,158,482,Yes,0,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2025-09,0,615,767,207.3,615,152,Yes,0,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2025-10,0,617,863,263.8,617,246,Yes,0,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2025-11,0,706,998,285.9,706,292,Yes,0,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2025-12,0,1193,1265,205.4,1193,72,Yes,0,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2026-01,0,1507,1608,267.1,1507,101,Yes,0,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2026-02,0,0,1285,324.7,0,1285,Yes,0,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2026-03,0,1167,952,158.6,952,0,No,215,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2026-04,215,758,587,153.1,587,0,No,386,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2026-05,386,704,627,129,627,0,No,463,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2026-06,463,0,623,199.9,463,160,Yes,0,3,210.36,0.21,262.63,12
MED0452,Insulin Regular 100mg Inhaler,Vitamin/Supplement,Alkem,No,2026-07,0,543,555,154.4,543,12,Yes,0,3,210.36,0.21,262.63,12
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2025-08,475,1639,1323,437.4,1323,0,No,791,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2025-09,791,0,1282,370.5,791,491,Yes,0,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2025-10,0,0,1040,183.9,0,1040,Yes,0,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2025-11,0,918,1035,345.6,918,117,Yes,0,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2025-12,0,0,1272,315,0,1272,Yes,0,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2026-01,0,1140,1304,283.9,1140,164,Yes,0,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2026-02,0,1505,1170,366.5,1170,0,No,335,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2026-03,335,1291,1019,261.7,1019,0,No,607,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2026-04,607,779,1075,192.2,1075,0,No,311,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2026-05,311,946,1164,360,1164,0,No,93,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2026-06,93,1319,1165,389.4,1165,0,No,247,5,550.37,0.16,268.31,6
MED0453,Amlodipine 500mg Capsule,Vitamin/Supplement,Aurobindo,Yes,2026-07,247,1134,1112,208.7,1112,0,No,269,5,550.37,0.16,268.31,6
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2025-08,251,2290,2867,835.9,2541,326,Yes,0,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2025-09,0,0,2664,758,0,2664,Yes,0,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2025-10,0,1088,1382,385.9,1088,294,Yes,0,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2025-11,0,1214,1069,194.4,1069,0,No,145,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2025-12,145,1214,1070,362,1070,0,No,289,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2026-01,289,0,992,265.7,289,703,Yes,0,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2026-02,0,768,1031,161.5,768,263,Yes,0,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2026-03,0,1435,1197,381.4,1197,0,No,238,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2026-04,238,1857,1482,373.3,1482,0,No,613,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2026-05,613,1478,1533,441.2,1533,0,No,558,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2026-06,558,2942,2448,578.1,2448,0,No,1052,3,247.92,0.28,167.45,18
MED0454,Sertraline 1mg Drops,Neuro/Psychiatric,Glenmark,No,2026-07,1052,2423,3407,720.8,3407,0,No,68,3,247.92,0.28,167.45,18
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2025-08,101,728,717,165.5,717,0,No,112,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2025-09,112,803,642,118.9,642,0,No,273,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2025-10,273,0,512,102.9,273,239,Yes,0,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2025-11,0,0,419,110.8,0,419,Yes,0,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2025-12,0,302,422,107.5,302,120,Yes,0,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2026-01,0,523,409,104,409,0,No,114,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2026-02,114,402,396,102.3,396,0,No,120,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2026-03,120,621,575,96.5,575,0,No,166,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2026-04,166,964,885,148.8,885,0,No,245,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2026-05,245,0,954,272.4,245,709,Yes,0,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2026-06,0,1041,958,305.9,958,0,No,83,2,477.12,0.24,105.4,36
MED0455,Bupivacaine 5ml Drops,Antidiabetic,Abbott,No,2026-07,83,1171,910,265.6,910,0,No,344,2,477.12,0.24,105.4,36
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2025-08,294,1301,1483,343.7,1483,0,No,112,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2025-09,112,0,1227,232.3,112,1115,Yes,0,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2025-10,0,1090,1361,429,1090,271,Yes,0,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2025-11,0,1434,1564,392.3,1434,130,Yes,0,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2025-12,0,0,1597,341.2,0,1597,Yes,0,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2026-01,0,1100,1354,396.8,1100,254,Yes,0,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2026-02,0,1169,1272,358.9,1169,103,Yes,0,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2026-03,0,1661,1588,548.9,1588,0,No,73,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2026-04,73,1000,1226,358.7,1073,153,Yes,0,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2026-05,0,0,1548,483.2,0,1548,Yes,0,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2026-06,0,1459,1241,269.1,1241,0,No,218,3,55.61,0.2,108.23,18
MED0456,Heparin 250mg Injection,Gastrointestinal,Cadila,No,2026-07,218,1484,1459,388.3,1459,0,No,243,3,55.61,0.2,108.23,18
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2025-08,699,1888,2200,717.4,2200,0,No,387,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2025-09,387,1767,1945,610.5,1945,0,No,209,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2025-10,209,1968,2506,840.4,2177,329,Yes,0,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2025-11,0,0,2447,527.9,0,2447,Yes,0,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2025-12,0,0,2118,533.4,0,2118,Yes,0,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2026-01,0,2018,2214,695,2018,196,Yes,0,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2026-02,0,0,2084,697.3,0,2084,Yes,0,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2026-03,0,1631,2153,436.9,1631,522,Yes,0,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2026-04,0,1767,2131,493,1767,364,Yes,0,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2026-05,0,2412,2285,404.2,2285,0,No,127,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2026-06,127,1880,2272,537.9,2007,265,Yes,0,5,111.89,0.26,310.19,6
MED0457,Tetanus Toxoid 500mg Tablet,Gastrointestinal,Dr Reddy's,No,2026-07,0,2777,2258,769.8,2258,0,No,519,5,111.89,0.26,310.19,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2025-08,676,2620,2680,589.9,2680,0,No,616,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2025-09,616,2560,2525,742.2,2525,0,No,651,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2025-10,651,2106,2035,429.1,2035,0,No,722,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2025-11,722,2027,2411,704,2411,0,No,338,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2025-12,338,1950,2562,394.3,2288,274,Yes,0,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2026-01,0,2822,2533,647,2533,0,No,289,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2026-02,289,2464,2040,397.2,2040,0,No,713,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2026-03,713,2452,2285,461,2285,0,No,880,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2026-04,880,1668,2313,752.5,2313,0,No,235,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2026-05,235,1807,2173,521.8,2042,131,Yes,0,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2026-06,0,1926,2708,578.7,1926,782,Yes,0,7,686.73,0.26,151.5,6
MED0458,Vitamin B Complex 250mg Inhaler,Vaccine,Cipla,Yes,2026-07,0,3330,2643,813.4,2643,0,No,687,7,686.73,0.26,151.5,6
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2025-08,141,1523,1218,382.2,1218,0,No,446,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2025-09,446,987,1118,390.1,1118,0,No,315,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2025-10,315,501,674,199.9,674,0,No,142,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2025-11,142,463,555,189.9,555,0,No,50,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2025-12,50,460,369,72.9,369,0,No,141,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2026-01,141,328,379,98.8,379,0,No,90,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2026-02,90,428,441,129.2,441,0,No,77,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2026-03,77,439,541,113.8,516,25,Yes,0,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2026-04,0,601,551,86.6,551,0,No,50,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2026-05,50,782,751,123.7,751,0,No,81,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2026-06,81,720,1021,238.5,801,220,Yes,0,4,110.07,0.26,292.99,18
MED0459,Mannitol 5ml Syrup,Cardiac,Abbott,No,2026-07,0,0,1141,203.6,0,1141,Yes,0,4,110.07,0.26,292.99,18
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2025-08,317,547,751,191.8,751,0,No,113,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2025-09,113,664,719,227.5,719,0,No,58,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2025-10,58,577,750,226,635,115,Yes,0,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2025-11,0,0,723,164.5,0,723,Yes,0,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2025-12,0,575,775,231,575,200,Yes,0,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2026-01,0,0,765,223.2,0,765,Yes,0,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2026-02,0,853,677,151.7,677,0,No,176,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2026-03,176,739,799,165.8,799,0,No,116,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2026-04,116,506,693,136.8,622,71,Yes,0,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2026-05,0,805,726,139.1,726,0,No,79,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2026-06,79,1069,856,251,856,0,No,292,5,366.64,0.18,173.68,24
MED0460,Chlorpheniramine 5ml Tablet,Respiratory,Cadila,Yes,2026-07,292,624,676,124,676,0,No,240,5,366.64,0.18,173.68,24
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2025-08,258,1821,1449,260.7,1449,0,No,630,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2025-09,630,1345,1538,244,1538,0,No,437,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2025-10,437,1748,1468,315.4,1468,0,No,717,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2025-11,717,1264,1632,350.1,1632,0,No,349,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2025-12,349,0,1796,498.6,349,1447,Yes,0,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2026-01,0,1986,1667,399.1,1667,0,No,319,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2026-02,319,1163,1433,421.3,1433,0,No,49,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2026-03,49,0,1684,437,49,1635,Yes,0,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2026-04,0,0,1659,459.5,0,1659,Yes,0,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2026-05,0,0,1517,405.3,0,1517,Yes,0,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2026-06,0,0,1758,273.4,0,1758,Yes,0,3,393.86,0.17,96.35,9
MED0461,Oxytocin 1g Suspension,Neuro/Psychiatric,Zydus,No,2026-07,0,1324,1406,359.4,1324,82,Yes,0,3,393.86,0.17,96.35,9
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2025-08,713,3937,5442,890.6,4650,792,Yes,0,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2025-09,0,3661,4253,938.5,3661,592,Yes,0,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2025-10,0,6032,5459,996.8,5459,0,No,573,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2025-11,573,3667,4720,1223.9,4240,480,Yes,0,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2025-12,0,6673,5588,1474.8,5588,0,No,1085,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2026-01,1085,0,4352,833.2,1085,3267,Yes,0,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2026-02,0,4173,5474,1765.3,4173,1301,Yes,0,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2026-03,0,3635,4435,1386.9,3635,800,Yes,0,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2026-04,0,0,4249,918.6,0,4249,Yes,0,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2026-05,0,5178,5469,1358,5178,291,Yes,0,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2026-06,0,5306,4749,923.4,4749,0,No,557,3,243.65,0.22,133.56,18
MED0462,Cetirizine 20mg Drops,Analgesic,Aurobindo,No,2026-07,557,0,4771,1022.1,557,4214,Yes,0,3,243.65,0.22,133.56,18
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2025-08,799,2172,1816,459.3,1816,0,No,1155,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2025-09,1155,2221,1863,422.7,1863,0,No,1513,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2025-10,1513,2139,2240,377.4,2240,0,No,1412,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2025-11,1412,3544,3112,1038.7,3112,0,No,1844,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2025-12,1844,3031,3037,795.8,3037,0,No,1838,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2026-01,1838,2904,3827,1262.1,3827,0,No,915,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2026-02,915,3516,3241,1019.5,3241,0,No,1190,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2026-03,1190,0,2408,698.6,1190,1218,Yes,0,10,68.67,0.26,194.75,12
